smiles,cid,rat_vi,GHS_Category
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,2267.0,26.9,2
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,54360.0,24.6,2
CN1CCCC1=O,13387.0,80.5,3
CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)C=CC(=O)O,5281069.0,82.0,3
CN1CCCC1c1cccnc1,89594.0,2.8000000000000003,1
CN1CCCC1c1cccnc1.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,11957628.0,600.0,4
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,31765.0,24.0,2
CN1CCCCC1CN1c2ccccc2Sc2ccccc21,108494.0,30.0,2
CN1CCCCC1Cn1c2ccccc2c2ccccc21,43403.0,30.0,2
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3627.0,36.0,2
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1.Cl,32313.0,36.0,2
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1.Cl.Cl,16114.0,36.0,2
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,66061.0,88.0,3
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,5735.0,280.0,3
CN1CCN(C2=NS(=O)(=O)c3cc(Cl)ccc3N2)CC1,43148.0,551.0,4
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,135398737.0,41.6,2
CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,16106.0,60.0,3
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,3964.0,18.0,2
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,16351.0,47.0,2
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1.Cl,21069.0,42.0,2
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1.Cl.Cl,71405.0,92.0,3
CN1CCN(CC(=O)NN=Cc2ccc([N+](=O)[O-])o2)CC1.Cl,9587894.0,140.0,3
CN1CCN(CC(=O)NN=Cc2ccc([N+](=O)[O-])o2)CC1.O=C(O)C=CC(=O)O,9578352.0,145.0,3
CN1CCN(CC(=O)NN=Cc2ccc([N+](=O)[O-])o2)CC1.O=C(O)CCC(=O)O,9554231.0,180.0,3
CN1CCN(CC2C(=O)Nc3ccccc3SC2c2ccccc2)CC1.Cl,3071316.0,113.0,3
CN1CCN(CCC2(C)Oc3ccccc3O2)CC1.Cl,40357.0,20.0,2
CN1CCN(CCCN2c3cc(Cl)ccc3C=Cc3ccc(Cl)cc32)CC1,115857.0,26.0,2
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4917.0,20.0,2
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,9429.0,25.0,2
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.CS(=O)(=O)O.CS(=O)(=O)O,92178.0,45.0,2
CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,4744.0,80.0,3
CN1CCN(CCCc2cccc3nc4c(=O)[nH]c(O)nc4nc23)CC1.Cl.Cl,5361860.0,160.0,3
CN1CCN(CCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)C1=O.Cl.Cl,23895.0,50.0,2
CN1CCN(CCN2c3ccccc3Sc3ccccc32)CC1,3045437.0,135.0,3
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,3357.0,20.405,2
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1.Cl,176015.0,285.0,3
CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1.Cl.Cl,159976.0,48.0,2
CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc(O)cc6)nc5c4)nc3c2)CC1.Cl.Cl.Cl,31953.0,32.2,2
CN1CCN(c2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)CC1,1491184.0,640.0,4
CN1CCN(c2nnc3n2-c2cc(Cl)ccc2Sc2ccccc2-3)CC1.CS(=O)(=O)O.CS(=O)(=O)O,3071028.0,0.39,1
CN1CCN(c2nnc3n2-c2ccccc2Sc2ccc(Cl)cc2-3)CC1.CS(=O)(=O)O.CS(=O)(=O)O,3070979.0,12.0,2
CN1CCN(c2nnc3n2-c2ccccc2Sc2ccccc2-3)CC1.CS(=O)(=O)O.CS(=O)(=O)O,3070977.0,2.092,1
CN1CCN2c3ccccc3Cc3ccccc3C2C1.Cl,68551.0,31.85,2
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,4041.0,92.0,3
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21.Cl,12207008.0,91.0,3
CN1CCOC(c2ccccc2)c2ccccc2C1.Cl,155290.0,28.0,2
CN1Cc2c(N)cccc2C(c2ccccc2)C1.O=C(O)C=CC(=O)O,6434118.0,66.0,3
CN1c2cc(O)c(N=NC(N)=O)cc2CC1S(=O)(=O)[O-].[Na+],135705561.0,600.0,4
CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,5039.0,93.0,3
CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.Cl,47909.0,85.0,3
CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,4513.0,301.0,4
CN=C(NC#N)NCCSCc1[nH]cnc1C,2756.0,106.0,3
CN=C(NC)NCc1ccccc1.CN=C(NC)NCc1ccccc1.O=S(=O)(O)O,8248.0,20.0,2
CN=C(O)Nc1c(OCCN2CCCC2)c(OC)c2occc2c1OC.Cl,3070370.0,79.5,3
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,2712.0,165.0,3
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1.Cl,9916.0,165.0,3
CNC(=O)C=C(C)OP(=O)(OC)OC,5371562.0,9.2,2
CNC(=O)CSP(=S)(OC)OC,3082.0,450.0,4
CNC(=O)N(C)N=O,83273.0,280.0,3
CNC(=O)Nc1ccc(OCC(O)CNC(C)(C)C)cc1,217351.0,71.0,3
CNC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,217348.0,65.0,3
CNC(=O)Nc1ccccc1OCC(O)CNCCc1ccc(OC)c(OC)c1,3059182.0,120.0,3
CNC(=O)ON=CC(C)(C)S(C)(=O)=O,9570093.0,14.9,2
CNC(=O)ON=CC(C)(C)SC,2086.0,0.47,1
CNC(=O)ON=CC(C)(C)[S+](C)[O-],9568700.0,0.37,1
CNC(=O)Oc1cc(C(C)C)cc(C(C)C)c1,9503.0,29.7,2
CNC(=O)Oc1cc(C)c(C)c(C)c1,17592.0,32.0,2
CNC(=O)Oc1cc(C)c(C)cc1Cl,522251.0,3.0,1
CNC(=O)Oc1cc(C)cc(C(C)C)c1,17516.0,5.0,1
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C.CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C.O=S(=O)(O)O,6150.0,0.45,1
CNC(=O)Oc1cccc(C(C)C)c1,6143.0,3.15,1
CNC(=O)Oc1cccc2ccccc12,6129.0,18.0,2
CNC(=O)Oc1cccc2sccc12,14119.0,24.8,2
CNC(=O)Oc1ccccc1,16034.0,13.6,2
CNC(=O)Oc1ccccc1C(C)C,17517.0,66.0,3
CNC(=O)Oc1ccccc1OC(C)C,4944.0,11.0,2
CNC(=O)c1ccc(OCC(O)CNC(C)C)cc1,214004.0,190.0,3
CNC(=O)c1sc(-c2cc(OC)c(OC)c(OC)c2)nc1C,3068067.0,1200.0,4
CNC(=O)c1sc(-c2ccc(OC)c(OC)c2)nc1C,3068070.0,1200.0,4
CNC(=O)c1sc(-c2ccc(OC)cc2)nc1C,3068076.0,1200.0,4
CNC(=O)c1sc(-c2ccccc2OC)nc1C,3068073.0,1200.0,4
CNC(=S)NCCSCc1[nH]cnc1C,1548992.0,142.0,3
CNC(C)(C)Cc1ccccc1,3677.0,13.0,2
CNC(C)C(O)c1ccccc1.CNC(C)C(O)c1ccccc1.O=S(=O)(O)O,5359318.0,102.0,3
CNC(C)C(O)c1ccccc1.Cl,65326.0,69.0,3
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,3467.0,70.0,3
CNC(C)Cc1ccc(Cl)cc1,3128.0,52.0,3
CNC(C)Cc1ccc(OC)cc1.Cl,197788.0,40.0,2
CNC(C)Cc1ccccc1.Cl,9306.0,13.0,2
CNC(C)Cc1ccccc1OC.Cl,9859211.0,50.0,2
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O.Cl,6420023.0,319.0,4
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)(N)C(O)C(C)O3)c3ccc(cc3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,122131.0,1700.0,4
CNC(Cc1ccccc1)Cc1ccc(OC)c(OC)c1.Cl,21149692.0,35.0,2
CNC(Cc1ccccc1)c1ccccc1.Cl,110985.0,60.0,3
CNC1(C)C2CCC(C2)C1(C)C.Cl,13221.0,21.0,2
CNC1(C)Oc2ccccc2O1.Cl,54142.0,45.0,2
CNC1(c2ccccc2Cl)CCCCC1=O.Cl,15851.0,58.88,3
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O,36119.0,32.0,2
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O.CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,439243.0,49.0,2
CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O.O=S(=O)(O)O,171883.0,476.0,4
CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O.O=S(=O)(O)O.O=S(=O)(O)O,198510.0,476.0,4
CNC1C(OC2C(OC(=O)c3c(O)ccc4c(C)cc(OC)cc34)C=C3C#CC4(C5COC(=O)O5)OC4C#CCC32)OC(C)C(O)C1O,57125363.0,0.8300000000000001,1
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,439369.0,200.0,3
CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(=O)c(O)cc21,10605.0,50.0,2
CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,220401.0,1.7,1
CNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OC(C)C)cc21,3077221.0,15.0,2
CNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OC)cc21,2834083.0,20.0,2
CNCC(C)CN1CCCCCc2ccccc21.Cl,24034.0,47.0,2
CNCC(O)C(O)C(O)C(O)CO.CNCC(O)C(O)C(O)C(O)CO.O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,636408.0,5000.0,5
CNCC(O)C(O)C(O)C(O)CO.CNCC(O)C(O)C(O)C(O)CO.O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,23620848.0,4500.0,5
CNCC(O)C(O)C(O)C(O)CO.COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,3041188.0,1555.0,4
CNCC(O)C(O)C(O)C(O)CO.COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,198435.0,1600.0,4
CNCC(O)C(O)C(O)C(O)CO.O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O.[Gd],131954721.0,193.0,3
CNCC(O)C(O)C(O)C(O)CO.O=C(O)c1ccccc1O,20055507.0,500.0,4
CNCC(O)COC(Cc1ccccc1)Cc1ccccc1.O=C(O)C(=O)O,215176.0,53.0,3
CNCC(O)c1ccc(O)c(O)c1,84786.0,0.34,1
CNCC(O)c1ccc(O)c(O)c1.Cl,5924.0,0.07,1
CNCC(O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,5815.0,0.082,1
CNCC(O)c1cccc(O)c1.Cl,5284443.0,0.44,1
CNCC12CCC(c3ccccc31)c1ccccc12,28425.0,36.0,2
CNCC12CCC(c3ccccc31)c1ccccc12.Cl,66275.0,26.0,2
CNCC1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,3037206.0,104.0,3
CNCC1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1.CNCC1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,9963894.0,104.0,3
CNCCC(c1ccc(N)cc1)c1ccc(N)cc1,89592.0,95.0,3
CNCCC=C1c2ccccc2CCc2ccccc21,4543.0,22.0,2
CNCCC=C1c2ccccc2CCc2ccccc21.Cl,441358.0,13.0,2
CNCCC=C1c2ccccc2CCc2sccc21,6437723.0,28.0,2
CNCCCC1(C#N)c2ccccc2CCc2ccccc21.Cl,43468.0,29.0,2
CNCCCC12CCC(c3ccccc31)c1ccccc12,4011.0,38.0,2
CNCCCC12CCC(c3ccccc31)c1ccccc12.Cl,71478.0,35.0,2
CNCCCCOc1ccccc1Cc1ccccc1.Cl,43962.0,40.4,2
CNCCCN1c2ccccc2CCc2ccccc21,2995.0,29.0,2
CNCCCN1c2ccccc2CCc2ccccc21.Cl,65327.0,19.0,2
CNCCOC(c1ccccc1)c1ccccc1C.Cl,25314.0,15.0,2
CNCCc1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1.Cl,156320.0,38.0,2
CNCCc1ccc(OC)cc1,104735.0,2.4,1
CNCCc1ccccn1.CS(=O)(=O)O.CS(=O)(=O)O,198334.0,604.0,4
CNCc1ccc(CSCCN=C(NCC(O)c2ccc(O)cc2)NS(C)(=O)=O)o1,132303.0,83.9,3
CNN,6061.0,17.0,2
CNN.Cl,81793.0,59.0,3
CNN.O=[N+]([O-])O,34664.0,38.0,2
CNNC,1322.0,176.0,3
CNNC.Cl,134414.0,281.0,3
CNNCc1ccc(C(=O)NC(C)C)cc1.Cl,9703.0,350.0,4
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CC=C(O)O,59772.0,43.112,2
CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl,156333.0,17.0,2
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,68678.0,21.0,2
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1.Cl,3057450.0,21.0,2
CO,887.0,2131.0,5
COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)NC(C)=O,3059331.0,300.0,3
COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1ccccc1.Cl,3059329.0,300.0,3
COC(=O)C(c1ccccc1)C1CCCCN1,4158.0,48.0,2
COC(=O)C(c1ccccc1)C1CCCCN1.Cl,9280.0,50.0,2
COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6COC(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,125210.0,42.3,2
COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,173768.0,10.8,2
COC(=O)C1(N(C(=O)C2CC2)c2ccccc2)CCN(CCc2ccccc2)CC1,173756.0,0.16,1
COC(=O)C1=C(C#N)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,4494.0,9.65,2
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,3784.0,1.8,1
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],4485.0,6.0,2
COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1.Cl,656667.0,4.4,1
COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1.Cl,443868.0,5.1000000000000005,2
COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],4499.0,1.12,1
COC(=O)C1=C(C)N=C(C)C(C(=O)OCC2COC(C)(C)O2)C1c1cccc([N+](=O)[O-])c1,3065795.0,22.5,2
COC(=O)C1=C(C)N=C(C)C(C(=O)OCC2COC(C)(c3ccc(Cl)cc3Cl)O2)C1c1cccc([N+](=O)[O-])c1,3065800.0,38.9,2
COC(=O)C1=C(C)N=C(C)C(C(=O)OCC2COC(C)(c3ccccc3)O2)C1c1cccc([N+](=O)[O-])c1,3065798.0,17.8,2
COC(=O)C1=C(C)N=C(C)C(C(=O)OCC2COC(c3ccccc3)(c3ccccc3)O2)C1c1cccc([N+](=O)[O-])c1,3065799.0,44.4,2
COC(=O)C1=C(C)N=C(C)C(C(=O)OCC2COC3(CCCCC3)O2)C1c1cccc([N+](=O)[O-])c1,3065796.0,27.9,2
COC(=O)C1=C(C)N=C(C)C(C(=O)OCC2CSC(C)(C)O2)C1c1cccc([N+](=O)[O-])c1,3065797.0,34.2,2
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,4474.0,11.8,2
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,41114.0,15.5,2
COC(=O)C1=C(C)N=C(COC(N)=O)C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,65953.0,29.7,2
COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccccc45)C3CC12,441975.0,24.0,2
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,446220.0,17.5,2
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C.Cl,656832.0,16.38,2
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2ccc(O)c(OC)c2)C1OC,5282209.0,20.0,2
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,5770.0,15.0,2
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC.O=P(O)(O)O,121434.0,28.0,2
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC)C1OC.Cl,134850.0,22.5,2
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC2CCCCO2)C1OC,21117329.0,7.0,2
COC(=O)C1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,8550.0,15.0,2
COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(N)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)C2OC2CC(N)C(O)C(C)O2)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,16131419.0,133.0,3
COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(N)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3OC3OCC(O)C(O)C3O)Oc3ccc(cc3)C2OC2CC(N)C(O)C(C)O2)c2ccc(O)c(c2)-c2c(OC3OC(CO)C(O)C(O)C3O)cc(O)cc21,76970502.0,767.0,4
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1.Cl,104769.0,71.0,3
COC(=O)N(CCCl)N=O,26121.0,1.1,1
COC(=O)Nc1ccc2c(c1)N(C(=O)CCN(C)C)c1ccccc1CC2.Cl,2870018.0,31.0,2
COC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCCCC1)c1ccccc1CC2.Cl,3061200.0,3.0,1
COC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1CC2.Cl,3068261.0,46.0,2
COC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2.Cl,3064802.0,22.0,2
COC(=O)Nc1ccc2c(c1)N(C(=O)CNCCO)c1ccccc1CC2.Cl,3077226.0,36.0,2
COC(=O)c1cnc2cccc(C)n2c1=O,214562.0,76.0,3
COC(=O)c1cnc2n(c1=O)C(C)CCC2,118082.0,249.0,3
COC(=O)c1cncn1C(C)c1ccc(C)cc1.Cl,201870.0,57.0,3
COC(=O)c1cncn1C(C)c1ccc(Cl)cc1.Cl,201920.0,57.0,3
COC(=O)c1cncn1C(C)c1ccc(F)cc1.Cl,201924.0,38.0,2
COC(=O)c1cncn1C(C)c1ccccc1.Cl,118264.0,50.0,2
COC(=O)c1cncn1Cc1ccccc1.Cl,201058.0,60.0,3
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,163659.0,1.741,1
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(O)C(OC)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,99927.0,1.61,1
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(OC)C(C)O5)C(O)C(C)O4)cc(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(O)C(O)C(C)O2)C(O)C(C)O1,3084072.0,1.9,1
COC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)C,906426.0,274.0,3
COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1.Cl.Cl,36909.0,32.7,2
COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O,2569.0,3.62,1
COC(COC1OC(C)C(OC)C(OC)C1O)=C1OC(Oc2ccc(C=C(C)C(=O)NC3C(CO)OC(n4cnc5c(N(C)C)ncnc54)C3O)cc2)C(O)C1O,6441582.0,2000.0,4
COC(C[Hg+])CNC(=O)NC(=O)CCC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+].[OH-],11764862.0,43.0,2
COC(C[Hg])CNC(=O)c1ccccc1OCC(=O)[O-].O.[Na+],23690449.0,17.7,2
COC(C[Hg])Cc1cccc2cc(C(=O)[O-])c(=O)oc12.Cn1c(=O)c2nc[nH]c2n(C)c1=O.O.[Na+],23675770.0,33.0,2
COC(c1cc(C)c(O)c(C)c1)C(C)CO.Cl,71300423.0,490.0,4
COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21.[Na+],23666711.0,5000.0,5
COC1(NC(O)=c2sc(=C(C(N)=O)C(=O)O)s2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,53025.0,5000.0,5
COC1(c2ccccc2)C2CCCC1CN(C)C2.O=C(O)CC(O)(CC(=O)O)C(=O)O,167996.0,74.10000000000001,3
COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,34040.0,42.0,2
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,644073.0,31.0,2
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5.Cl,3033050.0,62.0,3
COC12CCC3(CC1C(C)(O)CCC(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5.Cl,129012217.0,4.6000000000000005,1
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,441140.0,400.0,4
COC1C(=O)CCC2(CO2)C1(O)C1(C)OC1CC=C(C)C,10957430.0,200.0,3
COC1C(C)OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C1O,15942714.0,5.8,2
COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN.O=S(=O)(O)O.O=S(=O)(O)O,72734319.0,86.0,3
COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN=CN.O=S(=O)(O)O.O=S(=O)(O)O,3056007.0,385.0,4
COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(C)C(O)C(C)O2)C(N(C)C)C1O.O=C(O)C(O)C(O)C(=O)O,6450271.0,530.0,4
COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,443946.0,4.8,1
COC1C(OC(=N)O)C(O)C(Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+],23663939.0,385.0,4
COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,5282165.0,390.0,4
COC1C2CCC(C2)C1[Hg]Cl,3039054.0,16.618000000000002,2
COC1C=CC23c4cc5c(cc4C(O)OC2CN(C)C3C1)OCO5.Cl,73422.0,47.0,2
COC1C=CC2=CCN3CCC4=C(CC(=O)OC4)C23C1.Cl,11690.0,39.3,2
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,135398743.0,51.0,3
