smiles,cid,mouse_vo,GHS_Category
CC(=NOCCN1CCOCC1)c1ccc(-c2ccc(C)cc2)s1,9570892.0,1000.0,4
CC(=NOCCN1CCOCC1)c1ccc(N)cc1,9570567.0,800.0,4
CC(=NOCCN1CCOCC1)c1ccc(NC(=O)c2cc(C)oc2C)cc1,9570571.0,1000.0,4
CC(=NOCCN1CCOCC1)c1ccc(NC(=O)c2cccnc2Cl)cc1,9570569.0,1420.0,4
CC(=NOCc1ccccc1)c1ccc(-c2ccc(C)cc2)s1,9570894.0,1000.0,4
CC(=Nc1ccccc1)Nc1ccccc1,12117.0,610.0,4
CC(=O)C#Cc1ccccc1,74555.0,1000.0,4
CC(=O)C(=Cc1cc(O)c(O)c([N+](=O)[O-])c1)C(C)=O,5464105.0,2000.0,4
CC(=O)C(=NO)Nc1ccc(N(CCCl)CCCl)cc1,6400711.0,194.0,3
CC(=O)C(Br)=NNc1ccc([N+](=O)[O-])cc1,9587880.0,1100.0,4
CC(=O)C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,54684141.0,160.0,3
CC(=O)C(C(=O)C1CCCCC1)=C1SC=CS1,3063402.0,2000.0,4
CC(=O)C(C(=O)c1ccc(C)cc1)=C1SC=CS1,3063400.0,2000.0,4
CC(=O)C(C(=O)c1ccc(O)cc1)=C1SC=CS1,3065142.0,2000.0,4
CC(=O)C(C(=O)c1ccc2ccccc2c1)=C1SC=CS1,3065141.0,2000.0,4
CC(=O)C(C(=O)c1cccc2ccccc12)=C1SC=CS1,3065140.0,2000.0,4
CC(=O)C(C(=O)c1ccccc1)=C1SC=CS1,3063397.0,2000.0,4
CC(=O)C(C(C)=O)C(O)(C(F)(F)F)C(F)(F)F,85058.0,400.0,4
CC(=O)C(C)(C)C,6416.0,1625.0,4
CC(=O)C(C)(C)c1ccc(Cl)cc1,27998.0,1650.0,4
CC(=O)C(C)=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,6448190.0,1000.0,4
CC(=O)C(C)C,11251.0,2572.0,5
CC(=O)C(C)OC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1ccccc1N=O,3073497.0,2000.0,4
CC(=O)C(C=NNc1c(N=O)c(=O)n(C)c(=O)n1C)C(C)=O,135959509.0,500.0,4
CC(=O)C(CC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1)C(N)=O,3058127.0,400.0,4
CC(=O)C(CN1CCC(O)CC1)CN1CCC(O)CC1,51085.0,258.0,3
CC(=O)C(Cl)Cl,10567.0,250.0,3
CC(=O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c1C)C(OC1OC(CO)C(O)C(O)C1(C)OC1OC(CO)C(O)C(O)(C(N)=O)C1O)c1c[nH]cn1)C(=O)NCCC1=NC(c2nc(C(N)=O)cs2)CS1,72511.0,371.0,4
CC(=O)C(O)O.CN1CC2=C(C1)CN(c1c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c1F)C2,3073580.0,2042.0,5
CC(=O)C(O)c1ccc(C)cc1,203918.0,1000.0,4
CC(=O)C1(CC(N)=O)C=C([N+](=O)[O-])SC1=NC(=O)c1cc([N+](=O)[O-])ccn1,3061825.0,2000.0,4
CC(=O)C1(O)C(O)CC(OC2c3cc4c(O)c5c(O)cccc5c(O)c4c(O)c3C3=CC2(C)OC32C=C3CCN=C3N2)OC1C,216205.0,100.0,3
CC(=O)C1(O)C=C2C(=O)c3c(c(O)c4c(O)cccc4c3O)C(=O)C2C(OC2CC(N)C(O)C(C)O2)C1,443831.0,7.25,2
CC(=O)C1(O)C=C2C(=O)c3c(c(O)c4c(O)cccc4c3O)C(=O)C2C(OC2CC(N)C(O)C(C)O2)C1.Cl,11570269.0,7.2,2
CC(=O)C1(O)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2C(OC2CC(N)C(O)C(C)O2)C1,42890.0,16.0,2
CC(=O)C1(O)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2C(OC2CC(N)C(O)C(C)O2)C1.Cl,636362.0,13.98,2
CC(=O)C1C(=O)C(N)C2Cc3c(c(O)c4c(O)c(C)ccc4c3C)C(=O)C2(O)C1=O,71402.0,2500.0,5
CC(=O)C1C(=O)NC(C(C)(C)C)C1O.CC(=O)C1C(=O)NC(C(C)(C)C)C1O.c1ccc(CNCCNCc2ccccc2)cc1,113809.0,182.0,3
CC(=O)C1CC(=O)OC1C1CCCCC1,21789892.0,1500.0,4
CC(=O)C1CC(=O)OC1Cc1ccc2c(c1)OCO2,56842345.0,1500.0,4
CC(=O)C1CC(=O)OC1c1c(Cl)cccc1Cl,3068213.0,1500.0,4
CC(=O)C1CC(=O)OC1c1c(F)cccc1Cl,21789886.0,1500.0,4
CC(=O)C1CC(=O)OC1c1ccc(C)cc1,21789883.0,1500.0,4
CC(=O)C1CC(=O)OC1c1ccc(Cl)c(Cl)c1,21149665.0,1500.0,4
CC(=O)C1CC(=O)OC1c1ccc(Cl)cc1,3068210.0,1500.0,4
CC(=O)C1CC(=O)OC1c1ccc(F)cc1,21789881.0,1500.0,4
CC(=O)C1CC(=O)OC1c1ccc([N+](=O)[O-])cc1,21789882.0,1500.0,4
CC(=O)C1CC(=O)OC1c1cccc(C(F)(F)F)c1,21789879.0,1500.0,4
CC(=O)C1CC(=O)OC1c1cccc(Cl)c1,3068211.0,1500.0,4
CC(=O)C1CC(=O)OC1c1cccc([N+](=O)[O-])c1,3068265.0,1500.0,4
CC(=O)C1CC(=O)OC1c1ccccc1,3040835.0,1500.0,4
CC(=O)C1CC(=O)OC1c1ccccc1Cl,3068212.0,1500.0,4
CC(=O)C1CC(=O)OC1c1ccccc1F,21789875.0,1500.0,4
CC(=O)C1CC(=O)OC1c1ccccc1[N+](=O)[O-],21789876.0,1500.0,4
CC(=O)C1CC(=O)OC1c1ccco1,21789891.0,1500.0,4
CC(=O)C1CC(=O)OC1c1cccs1,21789890.0,1500.0,4
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,104845.0,880.0,4
CC(=O)C1CN(CCCN2CCN(C)CC2)CCC1c1ccc(Cl)cc1.Cl.Cl.Cl,24841961.0,2290.0,5
CC(=O)C1OC1(C)C,20558.0,2240.0,5
CC(=O)C1Sc2ccccc2N(CCCN(C)C)C1c1ccccc1.Cl,39233.0,560.0,4
CC(=O)C=C(C)C,8858.0,710.0,4
CC(=O)C=C(C)OCC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,6447653.0,800.0,4
CC(=O)C=C1OC(=O)C(C)C1=O,54697199.0,250.0,3
CC(=O)C=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,6445485.0,1000.0,4
CC(=O)C=Cc1cnc([N+](=O)[O-])n1C,6446853.0,800.0,4
CC(=O)CC(=O)CC(C)=O,12285.0,650.0,4
CC(=O)CC(=O)N1CCN(c2ncccn2)CC1,3074859.0,1500.0,4
CC(=O)CC(=O)Nc1ccccc1,7592.0,3400.0,5
CC(=O)CC(=O)Nc1ccccc1C,7154.0,1600.0,4
CC(=O)CC(C)(C)O,31256.0,3950.0,5
CC(=O)CC(C)=O,31261.0,951.0,4
CC(=O)CC(C)C,7909.0,1900.0,4
CC(=O)CC(c1c(O)c2cc(I)ccc2oc1=O)c1cccc2ccccc12,54686122.0,3000.0,5
CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O,54682651.0,392.0,4
CC(=O)CC(c1ccc(Cl)cc1)c1c([O-])c2ccccc2oc1=O.[Na+],23708494.0,1315.0,4
CC(=O)CC(c1ccc(I)cc1)c1c(O)c2ccccc2oc1=O,54678499.0,1140.0,4
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,54676537.0,1470.0,4
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(OC(C)=O)c2ccccc2oc1=O,2825815.0,5000.0,5
CC(=O)CC(c1cccc(I)c1)c1c(O)c2ccccc2oc1=O,54686121.0,4000.0,5
CC(=O)CC(c1ccccc1)c1c(O)c2cc(I)ccc2oc1=O,54686123.0,1100.0,4
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,54678486.0,3.0,1
CC(=O)CC(c1ccccc1)c1c(OC(C)=O)c2ccccc2oc1=O,62926.0,5000.0,5
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+],23706212.0,760.0,4
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Na+],16204922.0,374.0,4
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Tl+],198274.0,65.0,3
CC(=O)CC(c1ccccc1I)c1c(O)c2ccccc2oc1=O,54686124.0,3000.0,5
CC(=O)CC(c1ccco1)c1c(O)c2ccccc2oc1=O,54689800.0,14.7,2
CC(=O)CC1c2ccccc2Oc2c1c(=O)oc1ccccc21,3047350.0,5000.0,5
CC(=O)CCC(=O)N(C)C1C2CCC(C2)C1C,205910.0,2000.0,4
CC(=O)CCC(=O)N(CCC(C)C)CC1C2CCC(C2)C1C,205909.0,2100.0,5
CC(=O)CCC(=O)c1ccoc1,100689.0,26.0,2
CC(=O)CCC(C)(C)C(C)N(C)C,18579.0,754.0,4
CC(=O)CCC(C)=O,8035.0,2386.0,5
CC(=O)CCC(C)C,8034.0,2542.0,5
CC(=O)CCC(O)c1ccoc1,161819.0,79.0,3
CC(=O)CCC=C(C)C,9862.0,2410.0,5
CC(=O)CCCC(=O)c1ccc(F)cc1,34523.0,1000.0,4
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,4740.0,1225.0,4
CC(=O)CCCO,14066.0,1960.0,4
CC(=O)CCN1CCC(c2ccccc2)(c2ccccc2)CC1,3021762.0,150.0,3
CC(=O)CCc1c(O)[nH]n(-c2ccccc2)c1=O,213241.0,2000.0,4
CC(=O)CCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,3824.0,750.0,4
CC(=O)CCc1ccc(OC2OC(COC(=O)c3cc(O)c(O)c(O)c3)C(O)C(O)C2O)cc1,42994.0,2190.0,5
CC(=O)CCc1ccccc1,17355.0,1590.0,4
CC(=O)CCl,6571.0,127.0,3
CC(=O)CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,75135.0,200.0,3
CC(=O)CNc1ccccc1C(N)=O,100648.0,2025.0,5
CC(=O)COc1ccc2c(c1)CCCC2,3056712.0,3700.0,5
CC(=O)COc1ccc2ccccc2c1,203016.0,2900.0,5
CC(=O)COc1cccc2c1CCCC2,3056711.0,2700.0,5
CC(=O)COc1cccc2ccccc12,99326.0,4500.0,5
CC(=O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,214905.0,1000.0,4
CC(=O)CSC(=S)N(C)C,29494.0,3000.0,5
CC(=O)CSC(=S)N1CCCCC1N,3062773.0,4200.0,5
CC(=O)CSC(=S)N1CCOCC1N,3063081.0,1350.0,4
CC(=O)CSc1n[nH]c(-c2ccncc2)n1,3007106.0,500.0,4
CC(=O)N(C(=NC#N)Nc1cccnc1)C(C)(C)C,3050777.0,1000.0,4
CC(=O)N(C(C)=O)N(C(C)=O)C(C)=O,165069.0,3160.0,5
CC(=O)N(C(C)=O)c1ccc(C2=NN(C(C)=O)C(C)Cc3cc4c(cc32)OCO4)cc1,3072682.0,600.0,4
CC(=O)N(C(C)=O)c1nc(-c2ccc([N+](=O)[O-])o2)n(C)n1,3038629.0,600.0,4
CC(=O)N(C(C)=O)c1nc(-c2ccc([N+](=O)[O-])o2)nn1C,3038626.0,1460.0,4
CC(=O)N(C(C)=O)c1nc(-c2ccccc2)c(-c2ccccc2)o1,37201.0,1600.0,4
CC(=O)N(C(C)=O)c1nn(C(C)=O)cc1-c1ccccc1,3024904.0,1000.0,4
CC(=O)N(C(C)=O)c1nnc(-c2ccc([N+](=O)[O-])o2)n1C,3038631.0,1760.0,4
CC(=O)N(C)C,31374.0,4620.0,5
CC(=O)N(C)C(=O)ON=C(C)SCCC#N,9570469.0,200.0,3
CC(=O)N(C)C(=O)Oc1ccc(N)c(C)c1,209682.0,1000.0,4
CC(=O)N(C)C(=O)Oc1cccc2c1OC(C)(C(C)(C)C)O2,218202.0,4000.0,5
CC(=O)N(C)C(=O)Oc1cccc2c1OC(C)(C)C2,204217.0,50.0,2
CC(=O)N(C)C(=O)Oc1cccc2c1OC(C)(C)O2,211258.0,300.0,3
CC(=O)N(C)C(=O)Oc1cccc2c1OC1(CCCC1)O2,218203.0,1000.0,4
CC(=O)N(C)C(=O)Oc1cccc2c1OC1(CCCCC1)O2,218204.0,1000.0,4
CC(=O)N(C)C(=O)Oc1cccc2c1OCO2,218199.0,4000.0,5
CC(=O)N(C)C1CN(C2c3ccccc3CCc3ccccc32)C1,3046022.0,400.0,4
CC(=O)N(C)N(C(=O)C(=O)N(C)C)c1ccccc1,68214.0,1631.0,4
CC(=O)N(C)c1c(I)cc(I)c(C(C)C(=O)O)c1I,211493.0,2800.0,5
CC(=O)N(C)c1c(I)cc(I)c(CC(=O)O)c1I,34497.0,2700.0,5
CC(=O)N(C)c1c(I)cc(I)c(OC(C(=O)O)c2ccc(C)cc2)c1I,31690.0,2300.0,5
CC(=O)N(C)c1c(I)cc(I)c(OC(C(=O)O)c2ccc(I)cc2)c1I,31687.0,2250.0,5
CC(=O)N(C)c1c(I)cc(I)c(OC(C(=O)O)c2cccc(C)c2)c1I,31692.0,2500.0,5
CC(=O)N(C)c1c(I)cc(I)c(OC(C(=O)O)c2ccccc2)c1I,31682.0,2200.0,5
CC(=O)N(C)c1c(I)cc(I)c(OC(C(=O)O)c2ccccc2C)c1I,31697.0,2050.0,5
CC(=O)N(C)c1c(I)cc(I)c(OC(C)C(=O)O)c1I,212497.0,1800.0,4
CC(=O)N(C)c1c(I)cc(I)c(OCC(=O)O)c1I,25688.0,3000.0,5
CC(=O)N(C)c1c(I)cc(I)c(OCCOC(C(=O)[O-])c2ccccc2)c1I.[Na+],23700079.0,1660.0,4
CC(=O)N(C)c1c(I)cc(I)c(OCCOC(C)C(=O)[O-])c1I.[Na+],24843802.0,1430.0,4
CC(=O)N(C)c1c(I)cc(I)c(OCCOCC(=O)[O-])c1I.[Na+],23700080.0,1200.0,4
CC(=O)N(C)c1cc(Cl)c(Cl)cc1Cl,202247.0,2000.0,4
CC(=O)N(C)c1ccc2c(c1)CC1CC(=O)NN=C21,3087511.0,336.0,4
CC(=O)N(C)c1ccccc1,11364.0,155.0,3
CC(=O)N(C)c1ccccc1C(=O)O,793024.0,2025.0,5
CC(=O)N(CC(=O)N(C)C)c1ccccc1,19536.0,1600.0,4
CC(=O)N(CCCN(C)C)c1ccsc1[N+](=O)[O-].Cl,3078781.0,1000.0,4
CC(=O)N(CCN(C)C)c1ccsc1[N+](=O)[O-].Cl,3078779.0,1000.0,4
CC(=O)N(CCN(C)C)n1cc(-c2ccccc2)c2ccccc21.Cl,53085.0,1000.0,4
CC(=O)N(CCc1ccc(Cl)cc1)c1ccnc2c(F)cccc12,164179.0,500.0,4
CC(=O)N(Cc1ccc(S(C)(=O)=O)cc1)C(C)C,19226.0,2000.0,4
CC(=O)N(Cc1ccc(S(C)(=O)=O)cc1)C(Cl)(Cl)COC(=O)C(Cl)Cl,19293.0,4000.0,5
CC(=O)N(Cc1ccccc1)c1c(I)cc(I)c(CC(=O)O)c1I,34500.0,1550.0,4
CC(=O)N(Cc1ccccc1)c1c(I)cc(I)c(OCC(=O)O)c1I,3032798.0,1280.0,4
CC(=O)N(O)CC=Cc1cccc(Oc2ccccc2)c1,6438354.0,1000.0,4
CC(=O)N(O)CCCC(N)C(=O)O,216641.0,100.0,3
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,2973.0,1340.0,4
CC(=O)N1C(=O)NC(=O)C12CCC(C)CC2,12864.0,125.0,3
CC(=O)N1C(=O)NC(=O)C12CCCC2,95999.0,3000.0,5
CC(=O)N1C(=O)NC(=O)C12CCCCC2,120430.0,500.0,4
CC(=O)N1C(=O)NC(=O)C12CCCCC2C,120828.0,2000.0,4
CC(=O)N1C(=O)NC(=O)C12CCCCCC2,12863.0,2500.0,5
CC(=O)N1C=NN(C(C)=O)c2ccncc21,3059457.0,360.0,4
CC(=O)N1CC2C(C3CCN2CC3)N(C(C)=O)c2ccccc21,3055115.0,500.0,4
CC(=O)N1CC2C(Nc3ccccc31)C1CCN2CC1,3055114.0,250.0,3
CC(=O)N1CCC(=NO)c2cc(Cl)ccc21,6510071.0,5000.0,5
CC(=O)N1CCC(c2ccc(CCN3CCOCC3)cc2)CC1.Cl.Cl,32843.0,370.0,4
CC(=O)N1CCC23CCCCC2C1Cc1ccc(O)cc13,5745875.0,2000.0,4
CC(=O)N1CCC23NC(=O)CC(c4ccccc4O2)C3C1,3053765.0,3200.0,5
CC(=O)N1CCN(CC=Cc2ccccc2)CC1.Cl,6444822.0,1000.0,4
CC(=O)N1CCN(CCn2c3ccccc3c(=NN=C3NCCS3)c3ccccc32)CC1,3022042.0,1250.0,4
CC(=O)N1CCN(CCn2c3ccccc3c(=NNc3nccs3)c3ccccc32)CC1.Cl.Cl,3022043.0,312.0,4
CC(=O)N1CCN(Cc2ccccc2Cl)CC1.Cl,205877.0,1190.0,4
CC(=O)N1CCN(c2ccc(C3(c4ccccc4Cl)OC3n3ccnc3)cc2)CC1,3061575.0,1000.0,4
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,47576.0,618.0,4
CC(=O)N1CCN(c2ccc3c(c2)CCCCC3)CC1,3040009.0,500.0,4
CC(=O)N1CCN(c2ccccc2)CC1.Cl,205875.0,1200.0,4
CC(=O)N1CCN(c2ncc([N+](=O)[O-])s2)C1=O,201711.0,1700.0,4
CC(=O)N1CCOC2c3ccccc3CCCC21,3064630.0,1000.0,4
CC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3,164509.0,100.0,3
CC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3.Cl,3072690.0,130.0,3
CC(=O)N1N=C(c2ccc(NC(=O)C(F)(F)F)cc2)c2cc3c(cc2CC1C)OCO3,3072687.0,160.0,3
CC(=O)N1N=C(c2ccc(NC(=O)CN)cc2)c2cc3c(cc2CC1C)OCO3.Cl,3075241.0,168.0,3
CC(=O)N1N=C(c2ccc(NC=O)cc2)c2cc3c(cc2CC1C)OCO3,3072684.0,162.0,3
CC(=O)N1N=C(c2ccccc2)Nc2cnccc21,3059461.0,1400.0,4
CC(=O)N1OC(C)C(=S)NC1c1ccc(N(C)C)cc1,24840756.0,1000.0,4
CC(=O)N1OC(C)C(=S)NC1c1ccccc1C,24840758.0,1000.0,4
CC(=O)N1OCC(=O)NC1c1ccccc1,134224.0,1188.0,4
CC(=O)N1OCC(=S)NC1c1ccccc1,11971523.0,1000.0,4
CC(=O)N1c2ccccc2OC(CCN(C)C)c2ccccc21.Cl,3070579.0,250.0,3
CC(=O)N1c2ccccc2OC(CCN2CCCC2)c2ccccc21.Cl,3070581.0,250.0,3
CC(=O)N1c2ccccc2OC(CCN2CCCCC2)c2ccccc21.Cl,3070583.0,250.0,3
CC(=O)N=C(c1ccccc1)C(C)(C)N1CCCCC1.Cl,27796.0,415.0,4
CC(=O)NC(=O)CN1CCCC1=NC#N,3074556.0,1000.0,4
CC(=O)NC(=O)NC(=O)C1(C)CC2C=CC1C2,3052855.0,290.0,3
CC(=O)NC(=O)c1ccccc1O,10252.0,5000.0,5
CC(=O)NC(C)(C#N)c1ccccc1,199829.0,1250.0,4
CC(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(C)(C)C(=O)NC(C)C(=O)NC(C)(C)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(C)(C)C(=O)NC(C(=O)NC(C)(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(CO)Cc1ccccc1)C(C)C)C(C)C,16132042.0,80.0,3
CC(=O)NC(C)C(C)(C)Oc1ccc(Cl)cc1,3021211.0,300.0,3
CC(=O)NC(C)C1CCC(c2ccccc2)CC1,3087185.0,400.0,4
CC(=O)NC(C)Cc1cccc(C(F)(F)F)c1,38514.0,750.0,4
CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C=O)CCCN=C(N)N,439527.0,740.0,4
CC(=O)NC(CC(C)[N+](C)(C)C)(c1ccccc1)c1ccccc1.[I-],47276.0,600.0,4
CC(=O)NC(CCC(=O)C=[N+]=[N-])C(=O)O,72622.0,7.797000000000001,2
CC(=O)NC(CS)C(=O)O,12035.0,4400.0,5
CC(=O)NC(Cc1ccc(N(CCCl)CCCl)cc1)N=C([O-])C1=CC=CC1.[Fe+2].c1cc[cH-]c1,3052343.0,1500.0,4
CC(=O)NC(Cc1ccccc1)C(=O)N=C1SCCN1C,3049954.0,173.0,3
CC(=O)NC(Cc1ccccc1)C(=O)O.NC12CC3CC(CC(C3)C1)C2,9950687.0,850.0,4
CC(=O)NC1(Cc2ccccc2)CCCC1,218214.0,3100.0,5
CC(=O)NC1(Cc2ccccc2)CCCCC1,218222.0,2500.0,5
CC(=O)NC1=NNC(=O)c2cccnc2N1,3078357.0,1485.0,4
CC(=O)NC1C(O)CC(O)(C(=O)[O-])OC1C(O)C(O)CO.[Na+],23662231.0,5000.0,5
CC(=O)NC1C(O)OC(CO)C(O)C1OC1OC(C(=O)O)C(OC2OC(CO)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C2NC(C)=O)C(O)C1O.[Na+],3084049.0,2400.0,5
CC(=O)NC1C(OC2OC(CC(O)C3OC(N4CCC(=O)NC4=O)C(O)C3O)C(O)C(O)C2NC(=O)C=CCC(C)C)OC(CO)C(O)C1O,6450317.0,150.0,3
CC(=O)NC1C=CC(=O)O1,27790.0,275.0,3
CC(=O)NC1CC(C)(C)OC1=O,3060078.0,1600.0,4
CC(=O)NC1CCCCc2ccccc21,37031.0,2000.0,4
CC(=O)NC1CCN(CCCC(=O)c2ccc(F)cc2)CC1.Cl,3045037.0,1050.0,4
CC(=O)NC1CCc2cc3c(cc21)CCC3,53268.0,2500.0,5
CC(=O)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,3050093.0,1000.0,4
CC(=O)NCC(=O)N=C1SCCN1C,3049956.0,936.0,4
CC(=O)NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1,200017.0,1000.0,4
CC(=O)NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,3059338.0,1000.0,4
CC(=O)NCC(C)(C)Oc1ccc(Cl)cc1,3021207.0,300.0,3
CC(=O)NCC1CC(c2ccccc2)Nc2ncccc2N1,3071171.0,2000.0,4
CC(=O)NCCCC(=O)c1ccc(Cl)cc1CCC(=O)OC(C)C,3078718.0,4000.0,5
CC(=O)NCCCC(=O)c1ccc(Cl)cc1CCC(N)=O,3078715.0,4000.0,5
CC(=O)NCCCCCOc1ccc(N)cc1,58009.0,1500.0,4
CC(=O)NCCCOc1cccc(C(C)N2CCCC2)c1,3060330.0,2100.0,5
CC(=O)NCCN=Cc1c(O)[nH]c2ccccc12,2881948.0,1000.0,4
CC(=O)NCCSSCCCCS(=O)[O-].[Na+],23662353.0,1050.0,4
CC(=O)NCc1cc(N)ccc1OCCCCCN1C(=O)c2ccccc2C1=O,201350.0,4000.0,5
CC(=O)NCc1ccc(S(=O)(=O)F)cc1,214690.0,645.0,4
CC(=O)NCc1ccc(S(=O)(=O)NN)cc1,736887.0,3700.0,5
CC(=O)NCc1ccc(SCc2ccccc2)cc1,3043267.0,2500.0,5
CC(=O)NN1C(=S)Nc2sc3c(c2C1c1ccccc1)CCCC3,3077835.0,1500.0,4
CC(=O)NN1Cc2ccccc2CC1=O,217642.0,100.0,3
CC(=O)NN1NC(=O)CC2=C1c1ccccc1CC2,24832329.0,1000.0,4
CC(=O)NN=Cc1ccc([N+](=O)[O-])o1,9561033.0,1500.0,4
CC(=O)NNC(=O)c1ccccn1,28545.0,410.0,4
CC(=O)NNC(C)c1ccc(Cl)cc1,3052821.0,550.0,4
CC(=O)NNC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,3068960.0,700.0,4
CC(=O)NNC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,3068958.0,700.0,4
CC(=O)NNCCCc1ccccc1,27066.0,345.0,4
CC(=O)NNCCc1ccccc1,129645.0,180.0,3
CC(=O)NNCc1ccc(NC(C)=O)cc1,101503.0,1000.0,4
CC(=O)NNc1ccc(N)cc1,81068.0,50.0,2
CC(=O)NNc1ccc([N+](=O)[O-])cc1,3404344.0,400.0,4
CC(=O)NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3807640.0,750.0,4
CC(=O)NNc1ccccc1,8247.0,270.0,3
CC(=O)NNc1ccccc1[N+](=O)[O-],3781984.0,800.0,4
CC(=O)NSC(C(N)=O)c1ccccn1,208409.0,1000.0,4
CC(=O)Nc1c(Br)cccc1Br,36335.0,1110.0,4
CC(=O)Nc1c(C)cc(C)cc1C,21170.0,750.0,4
CC(=O)Nc1c(C)cc(OC(C)=O)cc1C,214380.0,5000.0,5
CC(=O)Nc1c(C)cccc1C,16616.0,620.0,4
CC(=O)Nc1c(C)nn(-c2ccc(NN)nn2)c1C,6410580.0,200.0,3
CC(=O)Nc1c(Cl)cc(Cl)cc1Cl,95872.0,2500.0,5
CC(=O)Nc1c(Cl)cccc1Cl,28698.0,418.0,4
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,2528.0,46.8,2
CC(=O)Nc1c(I)cc(C(=O)O)cc1I,55479.0,1250.0,4
CC(=O)Nc1c(I)cc(I)c(C(C)C(=O)O)c1I,211494.0,3800.0,5
CC(=O)Nc1c(I)cc(I)c(OC(C(=O)O)c2ccc(C)cc2)c1I,31689.0,4100.0,5
CC(=O)Nc1c(I)cc(I)c(OC(C(=O)O)c2ccc(I)cc2)c1I,31686.0,4600.0,5
CC(=O)Nc1c(I)cc(I)c(OC(C(=O)O)c2cccc(C)c2)c1I,31696.0,3700.0,5
CC(=O)Nc1c(I)cc(I)c(OCCOC(C(=O)[O-])c2ccc(C)cc2)c1I.[Na+],23700072.0,3430.0,5
CC(=O)Nc1c(I)cc(I)c(OCCOC(C(=O)[O-])c2ccccc2)c1I.[Na+],23700069.0,4000.0,5
CC(=O)Nc1c(I)cc(I)c(OCCOC(C(=O)[O-])c2ccccc2C)c1I.[Na+],23700071.0,3550.0,5
CC(=O)Nc1c2sscc-2n(C)c1=O,6870.0,25.0,2
CC(=O)Nc1cc(C)ccc1C,16304.0,1290.0,4
CC(=O)Nc1cc(Cl)c(Cl)cc1Cl,90217.0,2000.0,4
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,40896.0,1920.0,4
CC(=O)Nc1cc([As](=O)(O)O)ccc1O,1985.0,4.0,1
CC(=O)Nc1cc2cccnc2c(N(C)C)n1,3065020.0,500.0,4
CC(=O)Nc1cc2cccnc2c(N2CCN(CCO)CC2)n1,3065021.0,1600.0,4
CC(=O)Nc1ccc(-c2cc(=O)[nH]nc2C)cc1,3088392.0,1000.0,4
CC(=O)Nc1ccc(C#N)cc1,37256.0,470.0,4
CC(=O)Nc1ccc(C(=O)CCl)cc1,8805.0,1470.0,4
