smiles,cid,rat_vo,GHS_Category
ClC(Cl)(Cl)Cl,5943.0,2350.0,5
ClC(Cl)(Cl)Cl.ClCCCl,202219.0,660.0,4
ClC(Cl)(Cl)Sn1cccn1,96279.0,350.0,4
ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,6233.0,3200.0,5
ClC(Cl)(Cl)c1cccc(C(Cl)(Cl)Cl)c1,13434.0,2924.0,5
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,6901.0,82.0,3
ClC(Cl)=C(Cl)Cl,31373.0,2629.0,5
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,3035.0,880.0,4
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccccc1Cl,246598.0,880.0,4
ClC(Cl)=C1C(Cl)(Cl)C(Cl)=C(Cl)C1(Cl)Cl,123192.0,3700.0,5
ClC(Cl)Br,6359.0,430.0,4
ClC(Cl)C(Cl)(Cl)Cl,6419.0,920.0,4
ClC(Cl)C(Cl)C(Cl)C(Cl)Cl,32852.0,400.0,4
ClC(Cl)C(Cl)Cl,6591.0,200.0,3
ClC(Cl)Cl,6212.0,695.0,4
ClC(Cl)c1ccccc1,7411.0,3249.0,5
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,16945.0,235.0,3
ClC1(Cl)C2(Cl)C3C4(Cl)C1(Cl)C1(Cl)C4(Cl)C(Cl)(Cl)C3(Cl)C21Cl,91632.0,200.0,3
ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,16686.0,1200.0,4
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,6478.0,315.0,4
ClC1=C(Cl)C(Cl)C(Cl)C(Cl)C1,9442.0,2930.0,5
ClC1=C(Cl)C2(Cl)C(C(Cl)Cl)CC1(Cl)C2(Cl)Cl,107115.0,1600.0,4
ClC1=C(Cl)C2(Cl)C(Cl)=C(Cl)C3C(Cl)C1CC32,91663.0,4600.0,5
ClC1=C(Cl)C2(Cl)C3C(Br)C=CC3C1(Cl)C2(Cl)Cl,102951.0,1040.0,4
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,12313421.0,500.0,4
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,12128529.5,350.0,4
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,3589.0,40.0,2
ClC1=C(Cl)C2(Cl)C3C(Cl)CCC3C1(Cl)C2(Cl)Cl,102851.0,2000.0,4
ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,9271.0,4.8,1
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,12310946.5,23.0,2
ClC1=C(Cl)C2(Cl)C3C4C=CC(O4)C3C1(Cl)C2(Cl)Cl,201363.0,68.0,3
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,6663985.5,20.65,2
ClC1=C(Cl)C2(Cl)C3C4OC(C5OC54)C3C1(Cl)C2(Cl)Cl,43584.0,142.0,3
ClC1=C(Cl)C2(Cl)C3C4OC4(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,13785700.0,457.0,4
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,15559699.0,15.0,2
ClC1=C(Cl)C2(Cl)C3CC(Cl)(Cl)CC3C1(Cl)C2(Cl)Cl,21732.0,500.0,4
ClC1=C(Cl)C2(Cl)C3CC(Cl)CC3C1(Cl)C2(Cl)Cl,12767891.0,5000.0,5
ClC1=C(Cl)C2(Cl)C3CCCCC3C1(Cl)C2(Cl)Cl,209920.0,100.0,3
ClC1=CC2C(C1Cl)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,75124212.0,283.0,3
ClC1C(Br)C(Br)C(Br)C(Br)C1Br,6907.0,5000.0,5
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,727.0,76.0,3
ClC1C=CCC1,7297.0,324.0,4
ClC1CC(Cl)C(Cl)C1Cl,43086.0,562.0,4
ClC1CCC2SC1CCC2Cl,99035.0,1410.0,4
ClC1OCCOC1Cl,21766875.0,1410.0,4
ClC=C(Cl)CCl,5370144.0,616.0,4
ClC=C(Cl)Cl,6575.0,4920.0,5
ClC=C(Cl)c1ccccc1,5356088.0,4000.0,5
ClC=CCCl,24726.0,470.0,4
ClC=CCCl.ClC=CCCl,6433519.0,72.0,3
ClC=CC[N+]12CN3CN(CN(C3)C1)C2.[Cl-],6433396.0,500.0,4
ClC=CCl,324543.0,1002.5,4
ClC=C[As](Cl)Cl,5372798.0,50.0,2
ClCBr,6333.0,5000.0,5
ClCC(Br)CBr,7280.0,170.0,3
ClCC(Cl)(Cl)C(Cl)Cl,85562.0,819.0,4
ClCC(Cl)(Cl)Cl,12418.0,670.0,4
ClCC(Cl)=C(Cl)C(Cl)Cl,3033655.0,472.0,4
ClCC(Cl)=C(Cl)Cl,25281.0,350.0,4
ClCC(Cl)C(Cl)CCl,18854.0,225.0,3
ClCC(Cl)CCl,7285.0,108.0,3
ClCC(Cl)Cl,6574.0,836.0,4
ClCC1(CCl)COC1,6550.0,600.0,4
ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,92043635.0,200.0,3
ClCC1CO1,7835.0,90.0,3
ClCC1CO1.NCCNCCNCCNCCN,62816.0,1000.0,4
ClCC1COC(C(Cl)(Cl)Cl)O1,20375.0,1000.0,4
ClCC1CS1,18588.0,40.0,2
ClCC1OC1CCl,19160.0,710.0,4
ClCC=C(Cl)C(Cl)Cl,6433370.0,422.0,4
ClCC=C(Cl)CCl,6433337.0,224.0,3
ClCC=CCCl,642197.0,89.0,3
ClCCBr,7849.0,64.0,3
ClCCC(Cl)(Cl)Cl,14056.0,490.0,4
ClCCCBr,8006.0,930.0,4
ClCCCCCCCCC(Cl)(Cl)Cl,15273.0,370.0,4
ClCCCl,11.0,670.0,4
ClCCN(CCCl)CCCl,5561.0,5.0,1
ClCCN(CCCl)c1ccccc1,11108.0,239.0,3
ClCCN(Cc1ccccc1)Cc1ccccc1,5820.0,2400.0,5
ClCCOCCC(OCCCl)OCCCl,69643.0,710.0,4
ClCCOCCCl,8115.0,75.0,3
ClCCOCCOCCCl,8171.0,250.0,3
ClCCOCCOCCOCCCl,61187.0,180.0,3
ClCCOCOCCCl,8147.0,65.0,3
ClCCOP(OCCCl)OCCCl,8783.0,100.0,3
ClCCO[Si](OCCCl)OCCCl,6328155.0,190.0,3
ClCCSCCCl,10461.0,17.0,2
ClCC[N+]1(CCCCCC[N+]2(CCCl)CCCO2)CCCO1.[I-].[I-],57301.0,30.0,2
ClCC[N+]1(CCCl)CCCC1.[Cl-],3025367.0,175.0,3
ClCC[N+]1(CCCl)CCCO1.[I-],58718.0,7.5,2
ClCCc1ccccc1,231496.0,2280.0,5
ClCCl,6344.0,1600.0,4
ClCNc1cc(Cl)ccc1Oc1ccc(Cl)cc1,49660.0,726.0,4
ClCOCCl,10967.0,210.0,3
ClCc1c(Cl)cc(Cl)cc1Cl,14939.0,3075.0,5
ClCc1ccc(CCl)c2ccccc12,23062.0,2000.0,4
ClCc1ccc(CCl)cc1,12171.0,1280.0,4
ClCc1cccc(Oc2ccccc2)c1,93291.0,1224.0,4
ClCc1cccc2ccccc12,6845.0,890.0,4
ClCc1ccccc1,7503.0,1231.0,4
ClCc1ccccc1CCl,11919.0,2263.0,5
ClN(Cl)c1nc(N(Cl)Cl)nc(N(Cl)Cl)n1,17054.0,5000.0,5
ClP(Cl)(Cl)(Cl)Cl,24819.0,660.0,4
ClP(Cl)Cl,24387.0,18.0,2
ClP(Cl)Oc1ccccc1,18908.0,681.0,4
ClP(Cl)c1ccccc1,12573.0,200.0,3
ClSC(Cl)(Cl)Cl,11666.0,82.60000000000001,3
ClSSCl,24807.0,132.0,3
Cl[As](Cl)Cl,24570.0,48.0,2
Cl[Bi](Cl)Cl,24591.0,3334.0,5
Cl[Ce](Cl)Cl,161282.0,2111.0,5
Cl[Hg].Cl[Hg],24956.0,210.0,3
Cl[Hg].Cl[Hg].Cl[Hg]Cl,24724.0,55.2,3
Cl[Hg]Cl,24085.0,1.0,1
Cl[Hg]c1ccccc1,7511.0,60.0,3
Cl[La](Cl)Cl,64735.0,4184.0,5
Cl[Pb]Cl,24459.0,1947.0,4
Cl[Sb](Cl)(Cl)(Cl)Cl,24294.0,1115.0,4
Cl[Sb](Cl)(c1ccccc1)(c1ccccc1)c1ccccc1,11662.0,195.0,3
Cl[Sb](Cl)Cl,24814.0,525.0,4
Cl[Si](Cl)(Cl)C1CC=CCC1,61483.0,2830.0,5
Cl[Si](Cl)(Cl)CCc1ccccc1,70327.0,2830.0,5
Cl[Si](Cl)(Cl)c1ccccc1,7372.0,2390.0,5
Cl[Si](Cl)Cl,140487.0,1030.0,4
Cl[Sm](Cl)Cl,61508.0,3073.0,5
Cl[Sn](Cc1ccccc1)(Cc1ccccc1)Cc1ccccc1,18470.0,175.0,3
Cl[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,12540.0,135.0,3
Cl[Sn]Cl,24479.0,700.0,4
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,18636.0,1.0,1
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2,35454.0,0.8,1
Clc1cc(Cl)c(Cl)c(Cl)c1,12468.0,1727.0,4
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,11855.0,1080.0,4
Clc1cc(Cl)c(Cl)cc1Cl,7270.0,1500.0,4
Clc1cc(Cl)c2nsnc2c1Cl,16117.0,1620.0,4
Clc1cc(Cl)c2oc(C3(Cn4ccnc4)OCCCO3)cc2c1,3062596.0,1000.0,4
Clc1cc(Cl)c2oc(C3(Cn4ccnc4)OCCO3)cc2c1,3062594.0,1000.0,4
Clc1cc(Cl)c2oc(C3(Cn4cncn4)OCCCO3)cc2c1,3062583.0,1000.0,4
Clc1cc(Cl)c2oc(C3(Cn4cncn4)OCCO3)cc2c1,3062625.0,1000.0,4
Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1,36400.0,1100.0,4
Clc1cc(Cl)cc(C2(CC(Cl)(Cl)Cl)CO2)c1,73669.0,1500.0,4
Clc1cc(Cl)cc(Cl)c1,7950.0,800.0,4
Clc1cc(Cl)nc(-c2ccccc2)n1,77338.0,5000.0,5
Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,37270.0,6.325,2
Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,38251.0,0.887,1
Clc1cc2c(cc1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,38439.0,0.206,1
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,15625.0,0.02,1
Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl,42128.0,0.916,1
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,38018.0,1315.0,4
Clc1ccc(-c2ccccc2)c(Cl)c1Cl,41541.0,4550.0,5
Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1,25607.0,3160.0,5
Clc1ccc(C(Cl)(Cl)Cl)cc1,21277.0,820.0,4
Clc1ccc(C(Cl)(Cl)c2ccc(Cl)cc2)cc1,24023.0,168.0,3
Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1.O=[N+]([O-])O,51754.0,3000.0,5
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,5482.0,770.0,4
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,3036.0,87.0,3
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,6294.0,113.0,3
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,4211.0,5000.0,5
Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,3444.0,365.0,4
Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,43233.0,308.0,4
Clc1ccc(C2=NCOCS2)cc1,204086.0,500.0,4
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O,47471.0,1720.0,4
Clc1ccc(CN=C2NCCS2)cc1,1214898.0,80.0,3
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4189.0,550.0,4
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,68553.0,920.0,4
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,68589.0,668.0,4
Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,9556529.0,2458.0,5
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,65495.0,1741.0,4
Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,93483.0,2800.0,5
Clc1ccc(CSc2ccc(Cl)cc2)cc1,7639.0,2000.0,4
Clc1ccc(Cc2ccc(Cl)cc2)cc1,7576.0,1000.0,4
Clc1ccc(Cl)c(Cl)c1,13.0,756.0,4
Clc1ccc(Cl)c(Cl)c1Cl,12463.0,1167.0,4
Clc1ccc(Cl)cc1,4685.0,500.0,4
Clc1ccc(Cl)nn1,67331.0,50.0,2
Clc1ccc(Cn2ccnc2-c2ccccc2)cc1,3042995.0,400.0,4
Clc1ccc(N2CCN(CC=Cc3ccccc3)CC2)nn1,6436126.0,483.0,4
Clc1ccc(N2N=NC3C4CC(C5N=NC45)C32)cc1,92396.0,261.0,3
Clc1ccc(N=Nc2ccc(Cl)c(Cl)c2)cc1Cl,26423.0,5000.0,5
Clc1ccc(N=Nc2ccc(NCCCN3CCCCC3)c3c2CCCC3)cc1,197786.0,1122.0,4
Clc1ccc(SCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,3054909.0,3850.0,5
Clc1ccc(SN=Nc2cc(Cl)c(Cl)cc2Cl)cc1,16770.0,4000.0,5
Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,16685.0,3960.0,5
Clc1ccc([Si]23OCCN(CCO2)CCO3)cc1,100508.0,520.0,4
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,2170.0,313.0,4
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,3261.0,2500.0,5
Clc1ccc2ccccc2c1,7056.0,2078.0,5
Clc1ccc2nsnc2c1NC1=NCCN1,5487.0,600.0,4
Clc1ccc2oc(C3(Cn4ccnc4)OCCO3)cc2c1,3062598.0,1000.0,4
Clc1ccc2oc(C3(Cn4cncn4)OCCCO3)cc2c1,3062589.0,1000.0,4
Clc1ccc2oc(C3(Cn4cncn4)OCCO3)cc2c1,3062587.0,1000.0,4
Clc1ccc2ocnc2c1,28398.0,650.0,4
Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,38037.0,2300.0,5
Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,40470.0,1010.0,4
Clc1cccc(C(Cl)(Cl)Cl)n1,16004.0,940.0,4
Clc1cccc(C2CCCCC2)c1Cl,3042265.0,4750.0,5
Clc1cccc(Cl)c1Cl,6895.0,1830.0,4
Clc1cccc(Cl)c1NC1=NCCN1,2803.0,67.3,3
Clc1cccc(Cl)c1Nc1ncccn1,3050488.0,4720.0,5
Clc1cccc(SCc2nn[nH]n2)c1,29120.0,2200.0,5
Clc1cccc(Sc2ccccc2)c1,97584.0,1324.0,4
Clc1cccc([Si]23OCCN(CCO2)CCO3)c1,3044030.0,15.9,2
Clc1cccc2ccccc12,7003.0,1540.0,4
Clc1ccccc1,7964.0,1110.0,4
Clc1ccccc1-c1nc(-c2ccncc2)no1,65758.0,5000.0,5
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,73670.0,3200.0,5
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,2812.0,708.0,4
Clc1ccccc1CN1CCc2sccc2C1,5472.0,1780.0,4
Clc1ccccc1Cl,7239.0,500.0,4
Clc1cn[nH]c1,27524.0,527.0,4
Clc1nc(C(Cl)(Cl)Cl)c(Cl)c(Cl)c1Cl,70811.0,1840.0,4
Clc1nc(Cl)c(Cl)[nH]1,24357.0,11.0,2
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,16584.0,435.0,4
Clc1nc(Cl)nc(Cl)n1,7954.0,485.0,4
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,7541.0,2700.0,5
Clc1nc2ccccc2nc1Cl,16659.0,195.0,3
Clc1sc(Cl)c(Cl)c1Cl,22344.0,70.0,3
Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,39425.0,470.0,4
Cn1c(=N)oc2ccc(Cl)cc21,46396.0,1000.0,4
Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O,70346.0,2000.0,4
Cn1c(=O)c2[nH]cnc2n(C)c1=O,2153.0,225.0,3
Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,9433.0,243.0,3
Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,79437.0,2000.0,4
Cn1c(=O)c2c(nc(Cc3ccc(N)cc3)n2C)n(C)c1=O,21552.0,383.0,4
Cn1c(=O)c2c(ncn2C)n(C)c1=O,2519.0,192.0,3
Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C([O-])c1ccccc1.[Na+],23669229.0,860.0,4
Cn1c(=O)c2c(ncn2CC(=O)N2CCOCC2)n(C)c1=O,146962.0,5000.0,5
Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,69550.0,900.0,4
Cn1c(=O)c2c(ncn2CC(=O)OCCOC(=O)c2cccnc2)n(C)c1=O,3045980.0,1000.0,4
Cn1c(=O)c2c(ncn2CC(COC(=O)COc2ccc(Cl)cc2)OC(=O)COc2ccc(Cl)cc2)n(C)c1=O,41110.0,4000.0,5
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,50942.0,965.0,4
Cn1c(=O)c2c(ncn2CC2SCCS2)n(C)c1=O,65931.0,1835.0,4
Cn1c(=O)c2c(ncn2CCNCc2cccnc2)n(C)c1=O.O=C(O)c1cccnc1,197889.0,3700.0,5
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,1892.0,710.0,4
Cn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21,216483.0,1000.0,4
Cn1c(=O)n(-c2ccccc2)c2nc(Cl)ccc21,24839166.0,1750.0,4
Cn1c(=O)oc2cc(C(=O)c3ccc(Cl)cc3)ccc21,3078872.0,2000.0,4
Cn1c(=O)oc2cc(C(=O)c3ccccc3)ccc21,657655.0,2000.0,4
Cn1c(=O)oc2cc(C(=O)c3cccs3)ccc21,3042976.0,2000.0,4
Cn1c(=O)oc2ccc(Cl)cc21,22033.0,2000.0,4
Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,4690.0,777.0,4
Cn1c(=O)sc2cccc(Cl)c21,173964.0,1940.0,4
Cn1c(O)c2c(c1O)C1C(C(O)(c3ccccc3)c3ccccn3)=CC2C1=C(c1ccccc1)c1ccccn1,121532.0,12.0,2
Cn1c([N+](=O)[O-])cnc1COC(N)=O,5094.0,3400.0,5
Cn1c2c(c(=O)n1-c1ccccc1)CCCC2,120997.0,1500.0,4
Cn1c2cc(C(F)(F)F)ccc2c2oc(C(=O)NCCCN3CCCCC3)cc21,166423.0,1000.0,4
Cn1cc(CCc2cc[n+](CCC[N+](C)(C)C)cc2)c2ccccc21.[Cl-].[Cl-],23618004.0,200.0,3
Cn1cc[nH]c1=S,1349907.0,2250.0,5
Cn1ccc(=NC(=O)c2ccccc2O)n1-c1ccccc1,12735787.0,1127.0,4
Cn1cccc1C(=O)C(C#N)C(=O)Nc1ccccc1.OCCN(CCO)CCO,127553.0,1071.0,4
Cn1ccnc1Cc1nn[nH]n1,3048689.0,3150.0,5
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,2265.0,400.0,4
Cn1cnc2c1c(=O)[nH]c(=O)n2C,5429.0,1265.0,4
Cn1cnc2c1c(=O)n(CCCN1CCN(c3ccc(Cl)c(Cl)c3)CC1)c(=O)n2C,3067778.0,2000.0,4
Cn1nc(-c2ccccc2)c2conc2c1=O,33025.0,1000.0,4
Cn1nnnc1SCCCC(=O)NC1CCCCC1,3062252.0,500.0,4
Cn1nnnc1SCCCC(=O)NCc1ccco1,3062254.0,500.0,4
Cn1nnnc1SCCCC(=O)c1cccs1,3061978.0,500.0,4
Cn1nnnc1SCCCSc1ccncc1,3061975.0,500.0,4
Cn1nnnc1SCCC[S+]([O-])c1ccccn1,3061976.0,500.0,4
Cn1sc(Cl)cc1=O.Cn1sccc1=O,41679.0,53.0,3
F.F.F.F.F.[As+5].[F-].[Na+],202565.0,880.0,4
F.F.F.F.F.[As+5].[F-].c1ccc([I+]c2ccccc2)cc1,92364.0,42.0,2
F.F.F.F.F.[F-].[F-].[K+].[K+].[Ta+7],28146.0,2500.0,5
F.F.F.F.F.[F-].[Sb+5].c1ccc([I+]c2ccccc2)cc1,91867664.0,28.0,2
F.F.N.N.[Be+2].[F-].[F-],167184.0,100.0,3
FB(F)F.NCc1ccccc1,101841.0,1052.0,4
FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F,86240.0,5000.0,5
FC(Cl)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,67915.0,500.0,4
FC(Cl)(Cl)c1ccccc1,68136.0,450.0,4
FC(Cl)C(F)(F)C(F)(F)Cl,62353.0,5000.0,5
FC(F)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,76650.0,540.0,4
FC(F)(Cl)C(Cl)Cl,9630.0,3286.0,5
FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,91747.0,669.0,4
FC(F)(F)C(Cl)(Cl)C(Cl)(Cl)C(F)(F)F,67811.0,800.0,4
FC(F)(F)C(F)(F)C(Cl)Cl,61112.0,5000.0,5
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,212833.0,1159.0,4
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9639.0,5000.0,5
FC(F)(F)COC1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,163893.0,450.0,4
FC(F)(F)N=C1SC(=Nc2ccccc2)N(c2ccccc2)C1=NC(F)(F)F,6089962.0,2150.0,5
FC(F)(F)c1cc(Cl)ccc1Cl,35360.0,3160.0,5
FC(F)(F)c1ccc(Cl)c(Cl)c1,9481.0,1960.0,4
FC(F)(F)c1ccc(Cl)cc1Cl,9443.0,2150.0,5
FC(F)(F)c1ccc2[nH]c(C(F)(F)F)nc2c1,9814.0,9.016,2
FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,91600.0,5000.0,5
FC(F)(F)c1cccc(C2CNCCO2)c1,65774.0,271.0,3
FC(F)(F)c1cccc(CN=C2NCCS2)c1,3055294.0,50.0,2
FC(F)(F)c1cccc(N2CCc3ccccc3C2c2ccccc2)c1,3024609.0,1000.0,4
FC(F)(F)c1cccc(N=Cc2cccnc2)c1,142657.0,800.0,4
FC(F)(F)c1cccc(Nc2ccccc2-c2nn[nH]n2)c1,202904.0,455.0,4
FC(F)(F)c1cccc(OCC2CNC(=S)O2)c1,3034459.0,524.0,4
FC(F)(F)c1ccccc1Br,9806.0,2720.0,5
FC(F)(F)c1nc(NC2CC2)c2ncn(CC3CC3)c2n1,3075664.0,100.0,3
FC(F)(F)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,75358.0,5.017,2
FC(F)(F)c1nc2c(Br)c(Br)c(Br)c(Cl)c2[nH]1,198647.0,5.25,2
FC(F)(F)c1nc2c(Br)c(Br)c(Br)cc2[nH]1,82119.0,7.181,2
FC(F)(F)c1nc2c(Br)c(Br)c(Cl)c(Br)c2[nH]1,26823.0,8.321,2
FC(F)(F)c1nc2c(Br)c(Br)c(Cl)c(Cl)c2[nH]1,198646.0,3.434,1
FC(F)(F)c1nc2c(Br)c(Br)cc(Br)c2[nH]1,197787.0,12.769,2
FC(F)(F)c1nc2c(Br)c(Cl)c(Br)c(Cl)c2[nH]1,197931.0,3.434,1
FC(F)(F)c1nc2c(Br)c(Cl)c(Br)cc2[nH]1,40830.0,8.471,2
FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)c(Br)c2[nH]1,38744.0,3.434,1
FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)c(Cl)c2[nH]1,20214.0,4.122,1
FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)cc2[nH]1,40829.0,2.206,1
FC(F)(F)c1nc2c(Br)cc(Br)cc2[nH]1,23097.0,5.977,2
FC(F)(F)c1nc2c(Br)cc(Cl)cc2[nH]1,55942.0,7.184,2
FC(F)(F)c1nc2c(Br)ccc(Br)c2[nH]1,20215.0,18.049,2
FC(F)(F)c1nc2c(Br)cccc2[nH]1,23063.0,28.0,2
FC(F)(F)c1nc2c(C(F)(F)F)cc(Cl)cc2[nH]1,55949.0,1.661,1
FC(F)(F)c1nc2c(Cl)c(Br)c(Br)c(Cl)c2[nH]1,26822.0,3.434,1
FC(F)(F)c1nc2c(Cl)c(Br)c(Cl)cc2[nH]1,55955.0,8.783,2
FC(F)(F)c1nc2c(Cl)c(Cl)c(Br)cc2[nH]1,55954.0,2.777,1
FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1,75357.0,0.245,1
FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)cc2[nH]1,75356.0,1.519,1
FC(F)(F)c1nc2c(Cl)c(Cl)cc(Cl)c2[nH]1,76927.0,6.332,2
FC(F)(F)c1nc2c(Cl)c(Cl)ccc2[nH]1,19232.0,13.08,2
FC(F)(F)c1nc2c(Cl)cc(Br)cc2[nH]1,55972.0,6.402,2
FC(F)(F)c1nc2c(Cl)cc(Cl)cc2[nH]1,20211.0,3.285,1
FC(F)(F)c1nc2c(Cl)cc(I)cc2[nH]1,55943.0,1.443,1
FC(F)(F)c1nc2c(Cl)ccc(Cl)c2[nH]1,20212.0,2.61,1
FC(F)(F)c1nc2c(Cl)cccc2[nH]1,16860.0,19.21,2
FC(F)(F)c1nc2c(I)cc(Cl)cc2[nH]1,198634.0,24.0,2
FC(F)(F)c1nc2c(I)cc(I)cc2[nH]1,26820.0,30.0,2
FC(F)(F)c1nc2cc(-c3ccccc3)ccc2[nH]1,198632.0,69.0,3
FC(F)(F)c1nc2cc(Br)c(Cl)cc2[nH]1,38246.0,9.044,2
FC(F)(F)c1nc2cc(Br)ccc2[nH]1,19343.0,49.0,2
FC(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1,16859.0,7.881,2
FC(F)(F)c1nc2cc(Cl)ccc2[nH]1,12607.0,6.817,2
